ISBN,Title,Authors,Categories,Description,Published Date,Language,Num Pages
9788532504944,Dobras no tempo,"George Smoot, Keay Davidson",,"Em abril de 1992, uma descoberta modificou o modo como o homem vê o mundo. Em busca do conhecimento do cosmos, George Smoot viajou pelas florestas tropicais brasileiras até o pólo Sul. Neste livro, ele revela sua fascinante descoberta, que conduz à própria natureza do universo. Destinado a todos que um dia observaram o céu noturno e deixaram a imaginação trabalhar, a todos que um dia desejaram penetrar na tessitura do universo e dar uma olhada por trás dela, 'Dobras no tempo' é a história da aventura de Smoot em busca das sementes cósmicas.",1995,pt-BR,346
9788532505286,"Buracos negros, universos- bebes e outros ensaios",Stephen W. Hawking,,"Este livro reúne 13 ensaios e uma entrevista com o autor, transmitida pela BBC em dezembro de 1992, que tratam de sua vida e obra. Segundo Hawking, qualquer partícula que entre num buraco negro vai acabar no que chamou de universo-bebê. Para o nosso espaço-tempo, a partícula deixa de existir, entra no domínio de um tempo imaginário. Além de física e cosmologia, o livro apresenta um pouco da vida pessoal do cientista, além de refletir também sobre o livre-arbítrio, o valor da vida, as convergências e divergências entre a teoria científica e a ficção científica.",1995,pt-BR,144
9788532505156,Depois de amanhã,"Allan Folsom, Manuel Martins",,"Este livro conta a história de um médico americano que se reencontra com o assassino de seu pai às margens do Senna e tenta matá-lo. Entrelaçando com habilidade eventos aparentemente isolados em Londres, Paris, Genebra, Novo México e Alemanha, Folsom revela uma conspiração internacional de grandes dimensões, uma trama que levará Paul Osborn - o protagonista - a uma caçada emocionante pela Europa, imprimindo à ficção de suspense um novo nível de intensidade. Para muitos, Allan Folsom trouxe à tona o futuro do romance de aventuras.",sem dt,pt-BR,0
9788532505231,O dia da coruja,Leonardo Sciascia,,"Em 'O dia da coruja', Leonardo Sciascia parte de um crime para chegar à impossibilidade da justiça diante dos acordos e da violência que se sobrepõe à lei. Uma narrativa curta e seca, em que se vê o autor, mais uma vez, inconformado com a condenação de alguém a uma morte arbitrária. Um oficial dos carabinieri, nascido no norte, mas vivendo na Sicília, é o protagonista da narrativa. Um homem que crê nos valores de uma sociedade democrática, vivendo o imobilismo de um mundo velho e reacionário. A história se move em dois planos - o do inquérito conduzido pelo oficial sobre uma série de delitos da Máfia, e o da poderosa cumplicidade que tentará encerrá-lo ou desacreditar seus resultados.",1995,pt-BR,112
9788532505187,Anjo da Guarda,Sara Paretsky,Chicago (Ill.),"After her golden retriever has puppies, and her yuppie neighbors put them to sleep while dog-sitting, V.I. uncovers a corporate network of murder and corruption.",1995,pt-BR,439
9788532504982,"Cantando a plenos pulmões: mulheres, amor e criatividade","Claudia Bepko, Jo Ann Krestan",Women,sem dt,1996,pt-BR,392
9788532508683,A casa de chocolate,Rosetta Loy,,"Uns poucos minutos despreocupados de uma tarde festiva nos anos trinta, em uma confeitaria de San Moritz. Nesse breve intervalo, todo o enredo se resume e se desenrola diante de uma xícara de chocolate onde um menino levemente estrábico lambuza a boca. Então o leitor é levado de volta ao romance, a todas as minúcias de sua tessitura. A menina Lorenza, provável alterego da autora, vive com sua família de intelectuais na Itália. Seu pai é cientista e professor universitário e tem um grande amigo, Arturo, um jovem cientista judeu freqüentador assíduo de sua casa. Um dia, Arturo desaparece. Com a eclosão da guerra, a família se hospeda na Suíça, na casa da avó, Madame Arnitz. A princípio, os ecos da guerra soam longínquos, mas pouco a pouco invadem os ouvidos e corações da família de Lorenza. Quebrando aquela tranqüilidade idílica suíça, Arturo reaparece e é acolhido pela família.",1998,pt-BR,176
9788585781088,Poses e trejeitos,Maria Inez Turazzi,Exhibitions,sem dt,1995,pt-BR,320
9788532505712,A estrada de Salamanca,Antenor Pimenta,,"O livro conta a saga de Juan e Fernando, que viviam como irmãos, dividiam tudo e estavam sempre juntos. Mais tarde, quando foram assaltados pelo desejo e ardor da paixão, escolheram a mesma mulher Isabel. Com o intuito de evitar complicações e desavenças, eles decidiram selar um pacto - jamais se aproximariam dela. Assim, ajustados e acomodados na adversidade, Juan e Fernando poderiam amá-la sem medo, e sem o perigo de se ferirem. Pela felicidade de Isabel e pela felicidade dos dois, prometeram que todo sacrifício seria pouco, pois não acreditavam em amor sem renúncia.",1995,pt-BR,302
9788532505194,A terceira mentira,"Agota Kristof, Mario Fondelli",,sem dt,1995,pt-BR,139
9788532505644,O alquimista,Paulo Coelho,Alchemists,sem dt,1989,pt-BR,252
9788532505385,Feitas para durar,"James Charles Collins, Jerry I. Porras",,"Reunindo as conclusões de uma pesquisa realizada em 18 empresas 'excepcionais e duradouras' - algumas com quase cem anos de existência e desempenho superior ao da média do mercado acionário desde 1926 - os autores mostram os fatores que as levaram a se tornar líderes em seus setores. Traçando o perfil histórico, estrutural, filosófico e a performance dessas empresas, apresentam um comparativo entre as chamadas 'empresas visionárias' - instituições líderes - e aquelas consideradas bem-sucedidas.",1995,pt-BR,408
9788532505668,A desconstrução do masculino,,Identity (Psychology),sem dt,1995-01-01,pt-BR,165
9788532508294,Marte e Vênus no quarto,"John Gray, MARCIA CEZIMBRA",Sex,"Neste livro, John Gray explica como poderemos usar determinadas regras de relacionamento para manter aceso o fogo da paixão e alcançar uma intimidade cada vez maior. Ele mostra como aprender a expressar a sua vontade de maneira eficaz e como manter a sexualidade espontânea, viva e satisfatória. O autor oferece dicas para que você crie seu próprio ritual amoroso e, com isso, aprofunde sua intimidade a vida inteira.",1998,pt-BR,203
9788532505873,O Comitê da Morte,Noah Gordon,,"O 'comitê da morte' é uma formalidade disciplinar, uma espécie de tribunal interno, que funciona em alguns hospitais americanos. Diante do falecimento de um paciente, o médico deve justificar o seu diagnóstico e o seu tratamento. O veredicto do comitê passa então a influir no futuro da carreira dele. Nesta história, porém, o presidente do tal comitê é Harland Long Wood, um inquisidor autoritário, mergulhado em frustrações e psicopatias, que persegue sem trégua três jovens e dedicados médicos.",1995,pt-BR,336
9788532505309,"A disciplina dos líderes de mercado: escolha os seus clientes, concentre os seus esforços, domine o seu mercado","Michael Treacy, Fred Wiersema",,"Como a Casio consegue vender uma calculadora mais barato que uma caixa de flocos de milho Kellog's ? Por que no Gold Club da Hertz o cliente leva apenas alguns minutos para alugar um carro e num hotel da cadeia Hilton, pelo menos o triplo do tempo ? Por que a Land's End se lembra perfeitamente do tamanho de roupas de sua família, enquanto a American Express, depois de dez anos de sua associação, ainda o convida a se associar ? A disciplina dos líderes de mercado dá essas respostas de maneira aparentemente simples. As empresas de sucesso, líderes em seus segmentos, escolhem uma única disciplina de valor-custo, produto ou solução - e constroem toda sua organização em torno deste ponto-chave.",1995,pt-BR,236
9788532505323,Como morremos: reflexões sobre o último capítulo da vida,"Sherwin B. Nuland, FABIO FERNANDES",,"'Como morremos' foi escrito para pessoas que querem saber como é morrer. Os casos clínicos, reflexões e diálogos nele publicados são o resultado de décadas de experiência de Nuland, reunidos com a ajuda de amigos, familiares e, sobretudo, pacientes. O autor escolheu seis situações que resultaram em morte AIDS, câncer, ataque do coração, mal de Alzheimer, acidente e agressão para, a partir delas, narrar detalhadamente o percurso do 'capítulo final'de todo o ser humano. Além desses, suicídio e eutanásia também são abordados sob o ponto de vista medico, com preocupação ética e humanitária.",sem dt,pt-BR,286
9788532510853,Mulher solteira procura homem impotente para relacionamento sério,Gaby Hauptmann,,"Para dar um novo rumo à sua vida, Carmen Legg põe um anúncio nos jornais para encontrar o companheiro perfeito; um homem inteligente, porém impotente. Carmem recebe, em resposta, um número surpreendente de cartas e, com isso, entra numa roda-viva de encontros e desencontros. Descobre, então, que os problemas também existem quando o sexo não é completo. Quando finalmente se apaixona pelo maravilhoso David, percebe que não está totalmente feliz com sua opção como julgara e, a qualquer custo, quer recuperar a potência do homem de sua vida.",1999,pt-BR,303
9788532505255,Cheiro forte,Silviano Santiago,,sem dt,1995,pt-BR,72
9788532505767,Argumentos invisíveis,Leonardo Fróes,,sem dt,1995,pt-BR,88
9788532505927,As baleias do Saguenay,João Batista Melo,,sem dt,1995,pt-BR,132
9788532505613,Rocco e seus irmãos,Sam Rohdie,,"O livro é sobre filme homônimo, realizado pelo italiano Visconti, um dos maiores diretores de cinema daquele país. O filme conta a história da família Parondi, que deixa o sul italiano pobre e vai para Milão tentar construir uma nova vida no norte industrial. Visconti esboçou a idéia de Rocco e seus irmãos em 1958. O roteiro foi elaborado por cinco autores, incluindo o diretor, e cada um deles escreveu um dos cinco 'capítulos' dedicados a cada um dos membros da família.",1995,pt-BR,103
9788532505378,Deus e o diabo na terra do sol,José Carlos Avellar,Deus e o diabo na terra do sol (Motion picture),sem dt,1995,pt-BR,126
9788532505934,Viagem ao México,Silviano Santiago,Ensaio Literario,sem dt,1995,pt-BR,398
9788532500403,A festa do milênio,Rubens Figueiredo,,sem dt,1990,pt-BR,276
9788532505217,O corpo humano,Luciano Trigo,,sem dt,1995,pt-BR,212
9780751539363,The Horse Whisperer,Nicholas Evans,Healers,"In the still of a snow-covered morning in upstate New York, a girl out riding her horse is hit by a 40-ton truck. Though horribly injured, both thirteen-year-old Grace Maclean and her horse Pilgrim survive. But the impact on their lives is devastating. Grace's mother Annie hears about a man called Tom Booker, a 'whisperer' who is said to have the gift of healing troubled horses. Abandoning her job, Annie sets off across the continent with Grace and Pilgrim to find him. Under the massive Montana sky, all their lives are changed for ever.",2006,en,433
9788532505033,Maktub,Paulo Coelho,,sem dt,1994,pt-BR,200
9788532504432,Tempo de matar,John Grisham,,sem dt,1992,pt-BR,0
9788532504586,Virgens suicidas,Jeffrey Eugenides,Memory,sem dt,1994,pt-BR,212
9788532500441,O clube da felicidade e da sorte,Amy Tan,Chinese American women,"Quatro mulheres chinesas emigram para os EUA na década de 40 e refazem suas vidas em São Francisco. Para não sepultar completamente os mitos e tradições que deixaram para trás e poder entender melhor suas filhas, para quem os únicos valores que contam são os do 'american way of life', elas se reúnem semanalmente em torno de uma mesa de mahjong, criando ''O clube da felicidade e da sorte'' . Ao atingir, na idade madura, o equilíbrio ideal, incorporando a mística chinesa à modernidade americana, a autora pôde construir um romance belo, raro e envolvente, onde sobressaem não só as dúvidas e inseguranças típicas de qualquer imigrante, de qualquer raça, mas a universalidade dos conflitos que são inerentes à relação mãe-filha. O segredo do sucesso do livro deveu-se não só a sua temática original, mas à combinação extremamente equilibrada de lirismo, elementos fantásticos e uma prosa extremamente bem realizada para uma estreante.",1990,pt-BR,311
9788532504449,Mulheres que correm com os lobos,Clarissa Pinkola Estés,Archetype (Psychology),"Através da interpretação de 19 lendas e histórias antigas, entre elas as de Barba-Azul, Patinho Feio, Sapatinhos Vermelhos e La Llorona, a autora procura identificar o arquétipo da Mulher Selvagem ou a essência da alma feminina, sua psique instintiva mais profunda. E propõe o resgate dese passado longínquo, como forma de atingir a verdadeira libertação.",1994,pt-BR,627
9788532508362,Peso perfeito,"Deepak Chopra, Cláudia Gerpe Duarte",Weight loss,"You can achieve your ideal weight without counting calories. In this concise and reliable program, Deepak Chopra, M.D., the world's leading proponent of mind-body medicine, teaches you how to recognize your individual body type and use the enormous healing power of nature--present in every living cell--to make eating the source of health and vigor it is meant to be.",1998,pt-BR,140
9788532504524,Mistérios gozosos,Affonso Romano de Sant'Anna,,sem dt,1994,pt-BR,244
9788532504685,O piano,"Jane Campion, Kate Pullinger, Editorial Rocco",,Este livro traz a história do filme 'O Piano'.,sem dt,pt-BR,214
9788532504579,Short cuts,"Raymond Carver, Robert Altman",,sem dt,1994,pt-BR,179
9788532504821,Em liberdade,Silviano Santiago,,sem dt,1994,pt-BR,0
9788532505958,O encantador de cavalos,Nicholas Evans,Healers,"'O Encantador de Cavalos' conta a história de amor entre o tratador de cavalos Tom Booker e Annie, editora de uma revista, atordoada com o grave acidente que feriu sua filha Grace e seu cavalo Pilgrim.",1995,pt-BR,341
9788532504647,Corpo sem idade mente sem fronteiras,Deepak Chopra,Aging,"Em 'Corpo sem idade, mente sem fronteiras', o autor pretende combinar a medicina psicossomática com o estágio contemporâneo da pesquisa voltada para o combate à velhice a fim de mostrar por que - e como - os efeitos do envelhecimento podem ser, em grande parte, evitáveis. Procura mostrar que o processo do envelhecimento pode ser drasticamente reformulado ao usar a ligação entre mente/corpo. Busca proporcionar ferramentas para criar uma nova percepção daquele processo, técnicas para a utilização do poder da percepção e medidas práticas para experimentar a inexistência dos limites do tempo.",1999,pt-BR,394
9788532507600,"Carnavais, malandros e heróis",Roberto da Matta,Brazil,"O que torna a sociedade brasileira diferente e única? Este livro responde a essa questão através do dilema que faz do Brasil um país de grandes desigualdades, mas de futuro promissor. Os ensaios de 'Carnavais, malandros e heróis' foram considerados, na época do lançamento, como uma visão inovadora e um esforço definitivo para o entendimento do Brasil. Embora o carnaval tivesse sido tema de alguns estudos, pela primeira vez um antropólogo considerou a sociedade através dessa e de outras festividades, transformando-as em janelas privilegiadas para as interpretações do Brasil. Para Roberto DaMatta, tanto o carnaval quanto seus malandros e heróis são criações sociais que refletem os problemas e dilemas básicos da sociedade que os concebeu. Mito e rito são, assim, dramatizações ou maneiras de chamar a atenção para certos aspectos da realidade social dissimulados pelas rotinas e complicações do cotidiano.",1997,en,350
9788532504678,Casa de loucos,João Antônio,Brazil,sem dt,1994,pt-BR,156
9788532504548,Estrangeiros para nos mesmos,Julia Kristeva,,"Julia Kristeva nos convida a pensar a estranheza e a alteridade, numa viagem através da história. Dos gregos e seus metecos, passando por São Paulo, que fez dos trabalhadores imigrantes seus primeiros convertidos, sem esquecer Rabelais, Montaigne, Erasmo, Montesquieu, Diderot e Kant, até Camus e Nabokov, muitos meditaram sobre as maravilhas e as agruras da vida estrangeira. As inquietantes idéias de Freud arrematam esse longo percuro, sugerindo uma nova ética- não mais integrar o estrangeiro, mas respeitar sua vontade de viver diferente. Um direito que tem íntima relação com nosso próprio direito à singularidade, conseqüência, afinal, e das mais legítimas, dos direitos e deveres o homem.",1994,pt-BR,205
